season,week,celebrity_name,s_mean,s_std,s_p10,s_p90
28,9,James Van Der Beek,0.03460165,0.012099594,0.01928155,0.051060736
28,10,James Van Der Beek,0.010039245,0.00294021,0.0064891134,0.014733479
28,1,Kel Mitchell,0.8288036,0.03952888,0.76315683,0.86372495
28,2,Kel Mitchell,0.58680445,0.09155987,0.44942224,0.68719834
28,3,Kel Mitchell,0.6370881,0.06317631,0.5701715,0.7212167
28,4,Kel Mitchell,0.5277407,0.1226469,0.37378597,0.659835
28,5,Kel Mitchell,0.26521194,0.051333986,0.20546517,0.32614473
28,6,Kel Mitchell,0.06357547,0.009103289,0.052773856,0.07365703
28,7,Kel Mitchell,0.020796089,0.0048336787,0.013559607,0.02554002
28,8,Kel Mitchell,0.05578858,0.021732377,0.033007246,0.088998355
28,9,Kel Mitchell,0.15315577,0.035824444,0.113372155,0.18988843
28,10,Kel Mitchell,0.13710718,0.030131442,0.10236809,0.17171739
28,11,Kel Mitchell,0.36819908,0.07741186,0.2831203,0.4757485
28,1,Ray Lewis,0.0068836533,0.0021052675,0.004744357,0.009606982
28,2,Ray Lewis,0.005840773,0.0034334785,0.0029412475,0.010864953
28,1,Lamar Odom,0.011186558,0.00272286,0.008481577,0.014786728
28,2,Lamar Odom,0.1349624,0.02440212,0.101975895,0.15863763
28,3,Lamar Odom,0.033007905,0.009204979,0.023291266,0.046092995
28,4,Lamar Odom,0.0062668193,0.0014396369,0.0041775582,0.007714741
28,1,Sailor Brinkley-Cook,0.006361945,0.0019426458,0.003914236,0.008193621
28,2,Sailor Brinkley-Cook,0.017840343,0.0038673496,0.01355156,0.022935782
28,3,Sailor Brinkley-Cook,0.0146687655,0.0046129036,0.007979337,0.019301308
28,4,Sailor Brinkley-Cook,0.0028841414,0.0010399556,0.0014515201,0.0041280356
28,5,Sailor Brinkley-Cook,0.002704898,0.00048333593,0.0022256772,0.0035483332
28,6,Sailor Brinkley-Cook,0.0005940427,0.0002521963,0.0003963926,0.0010607444
28,1,Sean Spicer,0.0120780775,0.0031935095,0.007701872,0.016337346
28,2,Sean Spicer,0.011823584,0.0047178976,0.0071454654,0.015857616
28,3,Sean Spicer,0.013991787,0.0020920918,0.01106205,0.016595561
28,4,Sean Spicer,0.0032987322,0.0017325511,0.0018031932,0.0058293906
28,5,Sean Spicer,0.05208343,0.009569538,0.041759923,0.062772736
28,6,Sean Spicer,0.28470907,0.076403566,0.2045653,0.3949009
28,7,Sean Spicer,0.3024274,0.083430424,0.18213308,0.39775798
28,8,Sean Spicer,0.30643848,0.05664773,0.23541169,0.37403578
28,9,Sean Spicer,0.046077024,0.01222127,0.03702167,0.059786934
28,1,Mary Wilson,0.012580662,0.0036893606,0.008359695,0.01743351
28,2,Mary Wilson,0.028503949,0.0101358285,0.016265357,0.040754013
28,1,Lauren Alaina,0.041849997,0.03196993,0.015809689,0.08805776
28,2,Lauren Alaina,0.07217545,0.03642668,0.032185417,0.1253142
28,3,Lauren Alaina,0.13949916,0.036069084,0.07874479,0.17350116
28,4,Lauren Alaina,0.26010463,0.066419944,0.19252367,0.36086574
28,5,Lauren Alaina,0.502999,0.08998459,0.37075317,0.57423997
28,6,Lauren Alaina,0.11440269,0.02870061,0.085362,0.14817153
28,7,Lauren Alaina,0.14414862,0.04804025,0.07969562,0.19165261
28,8,Lauren Alaina,0.22149076,0.043274567,0.1627343,0.27522588
28,9,Lauren Alaina,0.4884666,0.078351334,0.42282677,0.59852767
28,10,Lauren Alaina,0.68582803,0.06882399,0.593968,0.7900167
28,11,Lauren Alaina,0.38854572,0.05039012,0.33940855,0.46881488
28,1,Ally Brooke,0.0064718802,0.0035580988,0.003302806,0.0113894995
28,2,Ally Brooke,0.06352555,0.019961827,0.040258218,0.094782785
28,3,Ally Brooke,0.08950279,0.029018585,0.056910843,0.11692629
28,4,Ally Brooke,0.11674187,0.05085767,0.056456488,0.18907705
28,5,Ally Brooke,0.044451255,0.023785073,0.021304823,0.07896341
28,6,Ally Brooke,0.15685444,0.03565992,0.11428473,0.19238271
28,7,Ally Brooke,0.273333,0.050764702,0.2200249,0.3192156
28,8,Ally Brooke,0.20032477,0.04024844,0.14913525,0.24688339
28,9,Ally Brooke,0.21659268,0.082386926,0.09699251,0.30930138
28,10,Ally Brooke,0.11934445,0.045077983,0.06566106,0.18728611
28,11,Ally Brooke,0.16298299,0.04311404,0.12112748,0.231057
28,1,Karamo Brown,0.017019229,0.0044524493,0.010985887,0.020477954
28,2,Karamo Brown,0.039435714,0.0068573756,0.032124404,0.046848193
28,3,Karamo Brown,0.014989241,0.0033730569,0.011702434,0.01891394
28,4,Karamo Brown,0.021378346,0.005810949,0.016343817,0.03022732
28,5,Karamo Brown,0.029057948,0.014998592,0.017390529,0.04308634
28,6,Karamo Brown,0.17711742,0.06044759,0.10596529,0.2488292
28,7,Karamo Brown,0.009884082,0.0030364322,0.0059880335,0.012983339
28,1,Hannah Brown,0.03462084,0.008129941,0.025299108,0.0440934
28,2,Hannah Brown,0.025162516,0.006416053,0.017444253,0.031714085
28,3,Hannah Brown,0.031519886,0.0059948135,0.025344077,0.040811874
28,4,Hannah Brown,0.05422348,0.012754087,0.035641607,0.07018694
28,5,Hannah Brown,0.09794533,0.021062253,0.07289801,0.12125192
28,6,Hannah Brown,0.1988256,0.07265845,0.14167891,0.3135314
28,7,Hannah Brown,0.08224624,0.01572698,0.0623638,0.10409274
28,8,Hannah Brown,0.15722187,0.023072792,0.13599922,0.19143674
28,9,Hannah Brown,0.06110626,0.012763796,0.046374477,0.0792391
28,10,Hannah Brown,0.047681093,0.011049129,0.035609134,0.059211798
28,11,Hannah Brown,0.080272235,0.018145084,0.06313081,0.101092294
29,1,Anne Heche,0.010779685,0.003523492,0.0063601625,0.015291044
29,2,Anne Heche,0.06748158,0.036652837,0.026999464,0.11937263
29,3,Anne Heche,0.0077801035,0.0019870072,0.0055276523,0.008868754
29,4,Anne Heche,0.01785273,0.0051699635,0.012732125,0.02578112
29,1,Jesse Metcalfe,0.009015541,0.0015194569,0.006685092,0.010235851
29,2,Jesse Metcalfe,0.06599636,0.034912176,0.030969996,0.10166585
29,3,Jesse Metcalfe,0.046402063,0.0138101755,0.031415842,0.06365861
29,4,Jesse Metcalfe,0.11944392,0.014152979,0.10701451,0.13506074
29,5,Jesse Metcalfe,0.019752543,0.005148604,0.013956968,0.026398549
29,1,Chrishell Stause,0.003285505,0.00037907006,0.0029855005,0.0036283967
29,2,Chrishell Stause,0.012626216,0.002378267,0.010625107,0.014744222
29,3,Chrishell Stause,0.017806515,0.010477704,0.005520462,0.02815026
29,4,Chrishell Stause,0.018017134,0.003007914,0.015237456,0.02164262
29,5,Chrishell Stause,0.07732093,0.021833368,0.055012327,0.10698441
29,6,Chrishell Stause,0.08540707,0.014051411,0.0742856,0.103168495
29,7,Chrishell Stause,0.023021618,0.008386271,0.0140564805,0.036255073
29,8,Chrishell Stause,0.011355775,0.0048441477,0.0068241186,0.017117461
29,1,Skai Jackson,0.024512164,0.008655433,0.016610684,0.03226314
29,2,Skai Jackson,0.006305655,0.00095619116,0.0055081444,0.007645868
29,3,Skai Jackson,0.0114258425,0.005397167,0.006668593,0.017211538
29,4,Skai Jackson,0.0049591498,0.0010391064,0.0039024465,0.005961733
29,5,Skai Jackson,0.020801563,0.004570348,0.015256402,0.026286379
29,6,Skai Jackson,0.28353998,0.11287514,0.17640144,0.42836514
29,7,Skai Jackson,0.03922109,0.013997336,0.026026724,0.0597759
29,8,Skai Jackson,0.19908993,0.0335457,0.16145274,0.24586084
29,9,Skai Jackson,0.05119587,0.012054084,0.037815087,0.0643361
29,10,Skai Jackson,0.044907108,0.012603186,0.027663052,0.054856185
29,1,Justina Machado,0.25586978,0.08485053,0.16273531,0.3745328
29,2,Justina Machado,0.38678917,0.16604821,0.20678008,0.5760198
29,3,Justina Machado,0.48176983,0.10167045,0.34151417,0.59917414
29,4,Justina Machado,0.2103161,0.053488035,0.15254201,0.28174356
29,5,Justina Machado,0.5604918,0.10977703,0.4032565,0.7002718
29,6,Justina Machado,0.2236526,0.11962425,0.08860733,0.38070524
29,7,Justina Machado,0.3287758,0.059817225,0.25447237,0.38926324
29,8,Justina Machado,0.068159886,0.015194687,0.051491335,0.0869174
29,9,Justina Machado,0.37207937,0.054873154,0.3072357,0.44044292
29,10,Justina Machado,0.2419192,0.099780895,0.10464174,0.35703132
29,11,Justina Machado,0.2203961,0.06667466,0.14431754,0.2960897
29,1,Charles Oakley,0.0065040626,0.0017874879,0.0045721037,0.0091391355
29,2,Charles Oakley,0.0046711382,0.0013564526,0.0033531883,0.0068289028
29,1,Veron Davis,0.004681869,0.0014072102,0.0030719198,0.005881322
29,2,Veron Davis,0.0065740813,0.0020077159,0.0044989255,0.008739172
29,3,Veron Davis,0.009016433,0.004852215,0.005246115,0.015153579
29,4,Veron Davis,0.0154515365,0.0031980164,0.011473309,0.019461464
29,5,Veron Davis,0.016871039,0.0058474923,0.010998634,0.025201686
29,6,Veron Davis,0.0131808715,0.0030369763,0.010487508,0.016245943
29,1,Johnny Weir,0.009858116,0.005353387,0.004858286,0.018587897
29,2,Johnny Weir,0.003485564,0.0008395912,0.0026425559,0.0048028626
29,3,Johnny Weir,0.0051240786,0.0011069493,0.004206096,0.0069471686
29,4,Johnny Weir,0.006493109,0.002247686,0.0041575814,0.010076663
29,5,Johnny Weir,0.040978663,0.018655956,0.015016124,0.062523454
29,6,Johnny Weir,0.004382506,0.0012631366,0.0030728895,0.0063248007
29,7,Johnny Weir,0.013459645,0.0039506876,0.009586107,0.01968133
29,8,Johnny Weir,0.021819329,0.0098539805,0.011639609,0.036003403
29,9,Johnny Weir,0.020795846,0.003511288,0.01619796,0.024650196
29,10,Johnny Weir,0.02256804,0.0051185233,0.016839266,0.030097237
29,1,Nev Schulman,0.6471137,0.09220308,0.5262274,0.75311506
29,2,Nev Schulman,0.35279366,0.086135074,0.23663051,0.4463051
29,3,Nev Schulman,0.2800566,0.06737643,0.18261595,0.36592537
29,4,Nev Schulman,0.051752925,0.011022113,0.037028708,0.06384812
29,5,Nev Schulman,0.081568114,0.016637107,0.055289112,0.096569926
29,6,Nev Schulman,0.11225071,0.02067506,0.086206086,0.13909836
29,7,Nev Schulman,0.15142052,0.0435287,0.10794917,0.20192732
29,8,Nev Schulman,0.0959191,0.0120230755,0.08076692,0.11175955
29,9,Nev Schulman,0.10341983,0.040259585,0.055064395,0.149589
29,10,Nev Schulman,0.07857371,0.019940218,0.057172377,0.09703163
29,11,Nev Schulman,0.2906007,0.09615077,0.16365851,0.40906206
29,1,AJ McLean,0.002421532,0.00048530675,0.0018815635,0.0030437321
29,2,AJ McLean,0.011668949,0.002834621,0.009400761,0.015775431
29,3,AJ McLean,0.009073852,0.0027066567,0.0069997883,0.01184194
29,4,AJ McLean,0.0061422517,0.0023645668,0.0041515753,0.010047937
29,5,AJ McLean,0.006846567,0.001053389,0.0055264398,0.008365859
29,6,AJ McLean,0.01902772,0.004471255,0.013341724,0.024619792
29,7,AJ McLean,0.018298985,0.004944321,0.012383527,0.025159132
29,8,AJ McLean,0.12367358,0.028055612,0.10016726,0.15361857
29,9,AJ McLean,0.05957752,0.027625239,0.02747772,0.0956473
29,1,Nelly,0.007809022,0.0016647622,0.0066322675,0.010469961
29,2,Nelly,0.023644336,0.004635609,0.01739851,0.027965577
29,3,Nelly,0.0827745,0.014797786,0.061535552,0.102784
29,4,Nelly,0.14558253,0.018705657,0.12043708,0.16633569
29,5,Nelly,0.114734106,0.0445981,0.07852193,0.15871371
29,6,Nelly,0.06688646,0.011641268,0.050435957,0.079799816
29,7,Nelly,0.12854151,0.050406415,0.08892933,0.22306383
29,8,Nelly,0.3178251,0.05797486,0.25869203,0.38013175
29,9,Nelly,0.2219692,0.05659706,0.15549734,0.30420035
29,10,Nelly,0.47775912,0.11010247,0.36509147,0.62221706
29,11,Nelly,0.3694918,0.13689968,0.24406445,0.53793025
29,1,Kaitlyn Bristowe,0.0046788673,0.00079003244,0.0036695753,0.005953371
29,2,Kaitlyn Bristowe,0.021794895,0.008783406,0.009638371,0.03216114
29,3,Kaitlyn Bristowe,0.02562272,0.0075434144,0.019225592,0.038914345
29,4,Kaitlyn Bristowe,0.05039135,0.012463022,0.039571576,0.063408144
29,5,Kaitlyn Bristowe,0.043396875,0.016527187,0.02340528,0.06494786
29,6,Kaitlyn Bristowe,0.11952975,0.035553906,0.08250199,0.16017404
29,7,Kaitlyn Bristowe,0.2735274,0.10711156,0.17772944,0.45736945
29,8,Kaitlyn Bristowe,0.16215724,0.062397003,0.10369254,0.2604087
29,9,Kaitlyn Bristowe,0.17096232,0.030708585,0.13799812,0.2111337
29,10,Kaitlyn Bristowe,0.1342728,0.025774729,0.10659442,0.16489604
29,11,Kaitlyn Bristowe,0.119511425,0.031557627,0.08105029,0.14952692
29,1,Carole Baskin,0.001451646,0.00029227987,0.0010633235,0.0019139108
29,2,Carole Baskin,0.004682439,0.0013922035,0.002865641,0.006062897
29,3,Carole Baskin,0.0027058655,0.0005176015,0.0020643147,0.003407062
29,1,Monica Aldama,0.0063631623,0.001798743,0.0047277766,0.008191974
29,2,Monica Aldama,0.024948277,0.0061917915,0.017368278,0.030430192
29,3,Monica Aldama,0.006730974,0.0013354333,0.0047481963,0.0076929564
29,4,Monica Aldama,0.014552598,0.005997362,0.0107951695,0.02337377
29,5,Monica Aldama,0.0024117725,0.0007976357,0.0013543692,0.0031415736
29,6,Monica Aldama,0.0044336757,0.0007852343,0.003466228,0.005360878
29,7,Monica Aldama,0.01177597,0.0032075606,0.007997919,0.015775155
29,1,Jeannie Mai,0.0056553935,0.002716046,0.0032635126,0.010328691
29,2,Jeannie Mai,0.0065376745,0.0010860605,0.005153135,0.007604564
29,3,Jeannie Mai,0.013710658,0.003490669,0.008903832,0.017578518
29,4,Jeannie Mai,0.33904466,0.051745567,0.27338177,0.40833867
29,5,Jeannie Mai,0.014826032,0.0039024837,0.010926437,0.020359509
29,6,Jeannie Mai,0.06770866,0.015963193,0.044256937,0.07976086
29,7,Jeannie Mai,0.0119574545,0.0024950171,0.009061773,0.014879562
30,1,Martin Kove,0.0016588708,0.00035161583,0.0011734703,0.0020069282
30,2,Martin Kove,0.005798821,0.000617706,0.005157238,0.00658
30,1,Brian Austin Green,0.045398,0.020617777,0.02792157,0.06804063
30,2,Brian Austin Green,0.016069854,0.0067728087,0.01063214,0.021171486
30,3,Brian Austin Green,0.21149708,0.085801266,0.13448447,0.34773454
30,4,Brian Austin Green,0.019498918,0.004872796,0.01520828,0.02301033
30,1,Melora Hardin,0.017108195,0.009959265,0.009336928,0.025560213
30,2,Melora Hardin,0.004463743,0.0015551735,0.00250526,0.0058004833
30,3,Melora Hardin,0.0017107399,0.00066640455,0.00084106927,0.002539853
30,4,Melora Hardin,0.0011270969,0.00023564379,0.00083837553,0.0014345603
30,5,Melora Hardin,0.0004467972,0.00019881458,0.00029165178,0.0006415637
30,6,Melora Hardin,0.003248059,0.0009837901,0.002061126,0.004779909
30,7,Melora Hardin,0.011582066,0.0030854936,0.007595489,0.015164548
30,8,Melora Hardin,0.04038003,0.006344821,0.033453774,0.04998367
30,9,Melora Hardin,0.025230391,0.010443505,0.012181852,0.037649177
30,1,Matt James,0.020432478,0.007156256,0.013136274,0.03131177
30,2,Matt James,0.07936642,0.022464437,0.05842474,0.10170653
30,3,Matt James,0.10123968,0.029874247,0.0633502,0.14237386
30,4,Matt James,0.008097094,0.0027013917,0.004766408,0.012363737
30,1,"Mike ""The Miz"" Mizanin",0.008155296,0.0012341768,0.006588847,0.010145008
30,2,"Mike ""The Miz"" Mizanin",0.009419146,0.0044730897,0.004405203,0.013189687
30,3,"Mike ""The Miz"" Mizanin",0.0026843427,0.0006421904,0.0020964637,0.0035837
30,4,"Mike ""The Miz"" Mizanin",0.013553902,0.0055087456,0.0075940653,0.022266135
30,5,"Mike ""The Miz"" Mizanin",0.21548219,0.09652619,0.09581365,0.33486503
30,6,"Mike ""The Miz"" Mizanin",0.02763989,0.012969765,0.010181278,0.040987153
30,7,"Mike ""The Miz"" Mizanin",0.058915913,0.010402892,0.049091645,0.07011772
30,1,Suni Lee,0.011880644,0.0021374552,0.009811108,0.015359821
30,2,Suni Lee,0.018998241,0.0084251985,0.011183474,0.029432323
30,3,Suni Lee,0.0063999793,0.0016404984,0.0047901096,0.008511015
30,4,Suni Lee,0.00070153247,0.00028977654,0.00038248164,0.0011440791
30,5,Suni Lee,0.0016342773,0.00038408686,0.0012458484,0.002286833
30,6,Suni Lee,0.0016638171,0.0007058538,0.0007819861,0.0025456976
30,7,Suni Lee,0.010280274,0.0032808655,0.006928932,0.015074981
30,8,Suni Lee,0.019451324,0.004804627,0.015489155,0.023130374
30,9,Suni Lee,0.015220035,0.00812231,0.0066373837,0.026356006
30,1,Iman Shumpert,0.14620139,0.047777984,0.096136406,0.19193238
30,2,Iman Shumpert,0.37516627,0.05914245,0.29692417,0.44330695
30,3,Iman Shumpert,0.26659188,0.10410714,0.14145319,0.37281495
30,4,Iman Shumpert,0.685544,0.08679189,0.57168174,0.8010016
30,5,Iman Shumpert,0.31078163,0.113193005,0.2209838,0.49025285
30,6,Iman Shumpert,0.54027176,0.10876728,0.37232256,0.6656171
30,7,Iman Shumpert,0.2803736,0.04943898,0.22664219,0.34380546
30,8,Iman Shumpert,0.23158199,0.043058258,0.18644749,0.28972113
30,9,Iman Shumpert,0.14297289,0.027051339,0.108683474,0.1737098
30,10,Iman Shumpert,0.085750796,0.026800537,0.0587015,0.11721749
30,1,Cody Rigsby,0.2307009,0.06189651,0.17626473,0.31711265
30,2,Cody Rigsby,0.1526135,0.035852376,0.11765078,0.21213068
30,3,Cody Rigsby,0.20171876,0.05251841,0.14965595,0.27455917
30,4,Cody Rigsby,0.22512995,0.067036845,0.13460898,0.30755827
30,5,Cody Rigsby,0.1967752,0.072496034,0.12585603,0.32563213
30,6,Cody Rigsby,0.3782244,0.118241504,0.24441528,0.545673
30,7,Cody Rigsby,0.4407606,0.068709336,0.3770551,0.5470328
30,8,Cody Rigsby,0.3121364,0.0321333,0.2700235,0.35228288
30,9,Cody Rigsby,0.49156618,0.083842285,0.37308463,0.5842845
30,10,Cody Rigsby,0.3968862,0.08347282,0.2723489,0.48939982
30,1,Melanie C,0.003931027,0.0007238025,0.0031611254,0.0048403107
30,2,Melanie C,0.014193732,0.0036059392,0.009154553,0.018612135
30,3,Melanie C,0.0032417162,0.0020416372,0.0017819911,0.0062156804
30,4,Melanie C,0.0015830145,0.00025821305,0.0013135436,0.0019142195
30,5,Melanie C,0.0007713992,0.00034112463,0.0004523102,0.0013249421
30,1,Jimmie Allen,0.009248942,0.0019722392,0.007122946,0.011928762
30,2,Jimmie Allen,0.020921357,0.005244133,0.01470737,0.029103398
30,3,Jimmie Allen,0.13966104,0.04469405,0.09526299,0.20647636
30,4,Jimmie Allen,0.016845426,0.0065789474,0.01050651,0.025677513
30,5,Jimmie Allen,0.1220085,0.028217277,0.090708695,0.16376877
30,6,Jimmie Allen,0.013082993,0.0026278591,0.009130551,0.01583478
30,7,Jimmie Allen,0.04289329,0.008680877,0.034104533,0.053740796
30,8,Jimmie Allen,0.037890315,0.0051043867,0.033361908,0.043998152
30,1,Olivia Jade,0.017616684,0.0077022742,0.010455365,0.02983509
30,2,Olivia Jade,0.023128306,0.006338006,0.0161024,0.032457344
30,3,Olivia Jade,0.0054366332,0.0026327693,0.0027187895,0.009058395
30,4,Olivia Jade,0.012077588,0.0036744128,0.0071463776,0.016465314
30,5,Olivia Jade,0.0504269,0.00824343,0.041700926,0.06133465
30,6,Olivia Jade,0.010686117,0.0034395726,0.0056647286,0.015513957
30,7,Olivia Jade,0.038791794,0.018409405,0.021365903,0.06844791
30,8,Olivia Jade,0.021620052,0.005462874,0.016406495,0.028447475
30,1,JoJo Siwa,0.45551303,0.08315055,0.3815759,0.5917749
30,2,JoJo Siwa,0.24115531,0.08256079,0.14247443,0.32937956
30,3,JoJo Siwa,0.006690969,0.001376604,0.0052346215,0.008207121
30,4,JoJo Siwa,0.0011146809,0.0002922497,0.0007857066,0.0015745007
30,5,JoJo Siwa,0.0008954942,0.0003705976,0.0006194798,0.0011324873
30,6,JoJo Siwa,0.0024839244,0.0011317468,0.00084222987,0.003695627
30,7,JoJo Siwa,0.05403686,0.012317846,0.03637279,0.06907688
30,8,JoJo Siwa,0.114144325,0.04352,0.06527334,0.17554086
30,9,JoJo Siwa,0.18800457,0.045993034,0.13166879,0.22988869
30,10,JoJo Siwa,0.27830493,0.124934584,0.13859196,0.46467435
30,1,Christine Chiu,0.0049057123,0.0013569377,0.0035171064,0.0067795147
30,2,Christine Chiu,0.008192214,0.0030497406,0.004221905,0.011714119
30,3,Christine Chiu,0.0010938715,0.00069663976,0.0004088234,0.0020138032
30,1,Kenya Moore,0.006521907,0.0015109128,0.0047750045,0.008371058
30,2,Kenya Moore,0.020928172,0.0045814794,0.015740499,0.02598677
30,3,Kenya Moore,0.045435,0.008792655,0.037121702,0.05863225
30,4,Kenya Moore,0.013443477,0.0038958387,0.008333367,0.017950097
30,5,Kenya Moore,0.09925261,0.014476343,0.08560268,0.11581184
30,6,Kenya Moore,0.012761903,0.009878325,0.005772039,0.024686214
30,1,Amanda Kloots,0.020726847,0.008986869,0.012271948,0.034982886
30,2,Amanda Kloots,0.009584915,0.0037014636,0.005830175,0.014042095
30,3,Amanda Kloots,0.0065982677,0.0017605739,0.004169363,0.008414985
30,4,Amanda Kloots,0.0012833449,0.0012181238,0.00058016035,0.0026172344
30,5,Amanda Kloots,0.0015249845,0.00036053229,0.0011987936,0.0018730086
30,6,Amanda Kloots,0.009937148,0.0021296258,0.0067566717,0.011852257
30,7,Amanda Kloots,0.062365558,0.0169863,0.045488555,0.0837404
30,8,Amanda Kloots,0.22279553,0.052644625,0.1719629,0.29238147
30,9,Amanda Kloots,0.13700594,0.04776645,0.08736036,0.19264328
30,10,Amanda Kloots,0.23905803,0.051231164,0.18833576,0.31000254
31,1,Jason Lewis,0.012083841,0.004771412,0.007373299,0.019071294
31,1,Cheryl Ladd,0.015407258,0.0026835345,0.012430709,0.019522958
31,2,Cheryl Ladd,0.084363915,0.021357184,0.056879863,0.10559183
31,3,Cheryl Ladd,0.018219918,0.0049638813,0.012832616,0.024433006
31,1,Selma Blair,0.023314694,0.010520425,0.010326268,0.036609225
31,2,Selma Blair,0.005407922,0.0012377151,0.0038550557,0.0070273033
31,3,Selma Blair,0.0034959344,0.0006899117,0.0022951926,0.004065436
31,4,Selma Blair,0.0024663506,0.00077809376,0.0017799459,0.0033931609
31,5,Selma Blair,0.00040205984,5.3438987e-05,0.0003387765,0.00045163961
31,1,Joseph Baena,0.011665232,0.002411084,0.008788184,0.015265577
31,2,Joseph Baena,0.0029799768,0.000636948,0.0023925614,0.0037876116
31,3,Joseph Baena,0.0039824704,0.0019456599,0.0011568379,0.006064511
31,4,Joseph Baena,0.0027417308,0.0006941309,0.001964289,0.0036974065
31,5,Joseph Baena,0.001999105,0.0007328126,0.0012305549,0.0028589421
31,1,Trevor Donovan,0.017600676,0.010632204,0.008952435,0.032276824
31,2,Trevor Donovan,0.0025493966,0.0009142269,0.0016960192,0.00395
31,3,Trevor Donovan,0.0111495,0.0055200355,0.0041252915,0.017404504
31,4,Trevor Donovan,0.012519593,0.0050701755,0.0070038433,0.019563748
31,5,Trevor Donovan,0.1000865,0.024915807,0.07265205,0.13401276
31,6,Trevor Donovan,0.013033021,0.0059520113,0.006533081,0.017636793
31,7,Trevor Donovan,0.08697537,0.03415765,0.04440037,0.12175551
31,8,Trevor Donovan,0.02544385,0.0068904962,0.017609606,0.03534524
31,9,Trevor Donovan,0.00886246,0.003725504,0.0052167545,0.01383453
31,1,Daniel Durant,0.01257462,0.004482125,0.008558769,0.019367455
31,2,Daniel Durant,0.019711116,0.004571858,0.013854436,0.025648136
31,3,Daniel Durant,0.015039381,0.0065788534,0.0050880644,0.020752173
31,4,Daniel Durant,0.024020238,0.00918636,0.009848783,0.033927757
31,5,Daniel Durant,0.27193144,0.107700676,0.14967555,0.41030923
31,6,Daniel Durant,0.036174223,0.013231814,0.021862466,0.052599307
31,7,Daniel Durant,0.033399444,0.009130838,0.021979429,0.04186274
31,8,Daniel Durant,0.021417404,0.005001158,0.014799854,0.026466029
31,9,Daniel Durant,0.0059543117,0.0025837389,0.0036955737,0.008332659
31,1,Wayne Brady,0.57733786,0.03498124,0.53080016,0.608897
31,2,Wayne Brady,0.6055657,0.04140638,0.5475922,0.6479344
31,3,Wayne Brady,0.37449822,0.03830284,0.34003553,0.4109732
31,4,Wayne Brady,0.0212764,0.007204503,0.011660943,0.02846692
31,5,Wayne Brady,0.0010227563,0.00028908113,0.0007306015,0.0013519534
31,6,Wayne Brady,0.029997671,0.010860459,0.017763276,0.044171583
31,7,Wayne Brady,0.26967764,0.029372128,0.24347575,0.3070233
31,8,Wayne Brady,0.14408605,0.060010817,0.09844637,0.20058641
31,9,Wayne Brady,0.63693684,0.058559917,0.5595649,0.71528375
31,10,Wayne Brady,0.1374198,0.03316835,0.10204249,0.18874742
31,1,Sam Champion,0.0067813434,0.0014868894,0.0047938754,0.008500372
31,2,Sam Champion,0.009749882,0.002105445,0.008596998,0.010719467
31,3,Sam Champion,0.0027734393,0.0014791798,0.00080214796,0.0045184884
31,4,Sam Champion,0.003077548,0.0004945482,0.002467395,0.0037626794
31,1,Jessie James Decker,0.004509872,0.001305946,0.0032034498,0.0063874503
31,2,Jessie James Decker,0.011662898,0.0029395993,0.009694417,0.015366942
31,3,Jessie James Decker,0.021670073,0.0081851985,0.009354437,0.03268894
31,4,Jessie James Decker,0.011905491,0.0045681903,0.00611209,0.017639847
31,5,Jessie James Decker,0.12684542,0.03493511,0.08502315,0.17770302
31,6,Jessie James Decker,0.01220172,0.012974327,0.002330557,0.035250437
31,1,Jordin Sparks,0.004596163,0.0021146343,0.0024703834,0.008018509
31,2,Jordin Sparks,0.012789925,0.0035015517,0.009961135,0.018422004
31,3,Jordin Sparks,0.014374538,0.0049768556,0.009128592,0.019370947
31,4,Jordin Sparks,0.026050607,0.006936419,0.018064607,0.033979535
31,5,Jordin Sparks,0.15088482,0.05236911,0.07506257,0.20685616
31,6,Jordin Sparks,0.032320928,0.015690573,0.020501198,0.05471103
31,7,Jordin Sparks,0.021426177,0.0032496285,0.017219367,0.02387976
31,1,Heidi D'Amelio,0.010078007,0.0017899546,0.0077569042,0.011763425
31,2,Heidi D'Amelio,0.025913576,0.011057425,0.015309361,0.041854773
31,3,Heidi D'Amelio,0.01304132,0.005577013,0.0058568628,0.018783547
31,4,Heidi D'Amelio,0.0077338777,0.0022522402,0.004710817,0.010255153
31,5,Heidi D'Amelio,0.04282408,0.004907024,0.036845792,0.047729284
31,6,Heidi D'Amelio,0.013225734,0.0076145274,0.008398503,0.01936383
31,7,Heidi D'Amelio,0.03290542,0.0049504964,0.026361372,0.039376225
31,8,Heidi D'Amelio,0.0060630166,0.0026190658,0.003611862,0.010057545
31,1,Charli D'Amelio,0.09153456,0.05056804,0.050983123,0.16219889
31,2,Charli D'Amelio,0.11774542,0.026334863,0.09046508,0.14572562
31,3,Charli D'Amelio,0.07756045,0.026122548,0.04519102,0.09505524
31,4,Charli D'Amelio,0.0019067525,0.00043003357,0.0014505888,0.0024914804
31,5,Charli D'Amelio,0.00092776405,0.00014806597,0.00069288304,0.0010964611
31,6,Charli D'Amelio,0.029710911,0.007790888,0.021593696,0.037546907
31,7,Charli D'Amelio,0.25755098,0.031523664,0.22523893,0.29568028
31,8,Charli D'Amelio,0.5171165,0.07309492,0.43848795,0.6040522
31,9,Charli D'Amelio,0.27138814,0.044814948,0.22035971,0.31859636
